[11/24/17 09:40PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:42PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:42PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:42PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:42PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:57PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/24/17 09:58PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 02:43PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:17PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:18PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:39PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:40PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:42PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 03:43PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 04:51PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 04:52PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:03PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:04PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:08PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:08PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:14PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:14PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/25/17 05:22PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 12:23PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 12:30PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 12:30PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 12:32PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 12:32PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 05:56PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/26/17 08:49PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 01:30PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 01:40PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 01:41PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 02:17PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 02:32PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 02:50PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 02:52PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 02:53PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 03:07PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 03:07PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 03:07PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/27/17 03:11PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:04PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:13PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:13PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:41PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:41PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:42PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 02:42PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:33PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:54PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:54PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:54PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:55PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:55PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 03:56PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:00PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:00PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:31PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:32PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:48PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 04:49PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:03PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:04PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:07PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:07PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:11PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:16PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:23PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:23PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:27PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:28PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[11/29/17 05:28PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:48PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:49PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:49PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:50PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:50PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:51PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 03:51PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:02PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:04PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:04PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:04PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:05PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:05PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:05PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:05PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:07PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:07PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:07PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:07PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:08PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:09PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:09PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:09PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:13PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:13PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:14PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:14PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:15PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:16PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:20PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:20PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:20PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:21PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:21PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:25PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:25PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:25PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:25PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:30PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:30PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:30PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:32PM] [LOGOUT], Ip: 127.0.0.1, Serial Address: invalid_serial, 
[12/1/17 04:32PM] [LOGIN], Ip: 127.0.0.1, Serial Address: invalid_serial, 
